"","PlayID","Date","CustomerID","Experience","Pokestops","Gyms","Raids","Social","Pokemons","Distance","Duration"
"17787",17787,2018-08-18,3630,5086,20,8,0,0,46,1.86388826326489,29.3845243463619
"17788",17788,2018-08-18,2923,3658,16,9,0,0,19,1.07555006267644,20.1914778981283
"17789",17789,2018-08-18,3206,2651,16,5,0,0,14,1.51380034716484,37.3245992791863
"17790",17790,2018-08-18,861,2918,17,7,0,0,10,1.68400513090315,32.9359590410522
"17791",17791,2018-08-18,1892,4465,12,7,1,4,11,1.15055736737137,121.259010678451
"17792",17792,2018-08-18,4715,4713,20,11,0,1,15,5.63078416158011,62.5043080207428
"17793",17793,2018-08-18,627,3747,17,6,0,1,18,5.97232004000038,79.5606868070771
"17794",17794,2018-08-18,965,5971,16,15,0,0,41,1.2140849666226,26.9764612367766
"17795",17795,2018-08-18,3876,3065,13,2,1,1,13,1.64947426828986,187.135564944671
"17796",17796,2018-08-18,3127,3819,16,8,0,1,16,4.19035220848244,42.8029750295128
"17797",17797,2018-08-18,3423,2659,19,4,0,0,10,4.09042321989353,84.8130850321901
"17798",17798,2018-08-18,3544,3899,16,9,0,0,24,0.986836951643377,27.2841247723964
"17799",17799,2018-08-18,494,6283,13,4,3,4,19,0.830742315719451,80.5670714760192
"17800",17800,2018-08-18,2224,5082,15,6,2,3,6,2.32234395753634,136.449715958987
"17801",17801,2018-08-18,771,3958,12,4,1,2,18,2.57855458765569,123.741583744767
"17802",17802,2018-08-18,3682,2211,12,2,0,0,14,5.11078378669062,36.5401014036858
"17803",17803,2018-08-18,868,5659,18,14,0,1,14,10.588373523627,50.0613668612381
"17804",17804,2018-08-18,1636,2597,10,6,0,0,13,2.47041219056172,139.001378360023
"17805",17805,2018-08-18,371,4487,22,9,0,0,30,0.866314794691261,19.3956328572912
"17806",17806,2018-08-18,3747,5498,23,12,0,0,17,10.9784904390084,36.9079869780268
"17807",17807,2018-08-18,3932,5289,13,10,0,0,35,8.89375716422642,44.0389334771714
"17808",17808,2018-08-18,4204,10102,18,11,6,2,7,2.52341312577718,103.625276633299
"17809",17809,2018-08-18,4234,4109,17,7,0,0,34,1.58698924827494,20.0830819074696
"17810",17810,2018-08-18,3599,7396,11,5,4,4,19,0.96160554864956,120.384765386751
"17811",17811,2018-08-18,2537,2810,14,5,0,0,17,2.60264807176014,54.8160114636695
"17812",17812,2018-08-18,744,4225,14,3,2,0,13,2.75220633663003,36.3124648715313
"17813",17813,2018-08-18,2965,4212,17,11,0,0,20,1.61580724186035,28.0752050899276
"17814",17814,2018-08-18,1761,6098,10,6,2,9,8,1.98436469724556,167.536665168411
"17815",17815,2018-08-18,1649,6225,19,15,0,0,43,1.24838600908159,15.2527325122218
"17816",17816,2018-08-18,2628,4796,16,8,0,1,39,2.46090439093386,22.9833307411679
"17817",17817,2018-08-18,3656,4193,15,7,1,0,15,2.93412680989354,33.0468395373915
"17818",17818,2018-08-18,1413,5818,17,7,3,0,9,1.17515718317005,116.464498005676
"17819",17819,2018-08-18,1908,4378,15,8,0,1,21,7.77534528278855,39.3525504220888
"17820",17820,2018-08-18,2574,2206,14,2,0,1,7,5.56216869107008,21.7539559506109
"17821",17821,2018-08-18,453,3286,16,5,0,0,21,4.35984258529037,32.3320183692668
"17822",17822,2018-08-18,6,3271,16,9,0,0,9,2.21423927594396,20.919039809355
"17823",17823,2018-08-18,4464,10296,12,3,8,3,8,0.963926574313657,78.3687622843403
"17824",17824,2018-08-18,2634,5457,21,12,0,1,22,7.06589347534177,43.9426074141073
"17825",17825,2018-08-18,2915,5491,10,16,0,5,14,0.908285536041124,130.97677284189
"17826",17826,2018-08-18,1816,4369,19,7,0,2,10,11.1868910347025,65.9927898398657
"17827",17827,2018-08-18,4598,2896,14,6,0,1,8,3.95766209306616,35.1942361934393
"17828",17828,2018-08-18,1789,5019,18,5,0,0,57,2.68623215304224,20.6994625360203
"17829",17829,2018-08-18,4767,4178,18,9,0,1,23,1.28094158667096,37.4300047059336
"17830",17830,2018-08-18,2074,3381,22,4,0,0,18,5.81055392812055,96.9708893559762
"17831",17831,2018-08-18,4467,4740,15,11,0,1,27,2.39552544011995,49.3974331495703
"17832",17832,2018-08-18,317,4348,18,11,0,0,21,1.98210408417985,25.0562074654277
"17833",17833,2018-08-18,4459,3107,11,7,0,2,13,1.07225746726825,157.42965397245
"17834",17834,2018-08-18,610,4244,17,4,1,0,17,7.4370490538946,53.449877513827
"17835",17835,2018-08-18,494,5528,11,13,1,2,16,1.77859028647693,127.041603253124
"17836",17836,2018-08-18,3229,5259,20,9,0,0,24,12.5934285877059,76.1581779468515
"17837",17837,2018-08-18,4161,10606,13,6,8,1,8,1.56013129812787,108.405524043873
"17838",17838,2018-08-18,3553,4229,19,7,0,0,34,1.78603643642661,39.9487090439578
"17839",17839,2018-08-18,2582,4769,16,9,0,0,13,15.1877683771607,54.932331910374
"17840",17840,2018-08-18,2567,4519,11,11,1,0,12,1.68809523969476,93.6444887664731
"17841",17841,2018-08-18,727,3770,11,8,0,2,17,3.69548478813182,47.3382774193429
"17842",17842,2018-08-18,3647,3287,15,7,0,0,20,1.36794099539484,20.7150174999868
"17843",17843,2018-08-18,4077,3200,18,4,0,1,11,7.49975116674037,56.1977335012577
"17844",17844,2018-08-18,4322,6010,15,19,0,1,12,6.59735117571702,65.2750123979003
"17845",17845,2018-08-18,221,4225,22,8,0,0,27,1.75444320209304,27.1186530113116
"17846",17846,2018-08-18,3978,4210,17,8,0,1,22,4.5994003134524,61.5808232612646
"17847",17847,2018-08-18,2259,4150,16,6,1,1,11,3.99551003588561,49.3735785127415
"17848",17848,2018-08-18,3403,4582,18,9,0,0,35,1.31906292785554,21.6511231852501
"17849",17849,2018-08-18,4530,4754,19,13,0,0,19,2.53692264948915,33.1792536339716
"17850",17850,2018-08-18,4990,4151,17,8,0,0,22,6.00577371706394,60.3710012913109
"17851",17851,2018-08-18,3524,3653,9,10,0,2,14,1.02874767913559,64.6983991319757
"17852",17852,2018-08-18,4664,3889,16,10,0,0,16,2.89264920416759,18.9680592994429
"17853",17853,2018-08-18,3853,3614,16,4,0,1,33,1.64050283374911,27.4444734880939
"17854",17854,2018-08-18,1197,4774,17,9,0,0,41,0.739179470422869,23.0216457384904
"17855",17855,2018-08-18,1739,3993,16,7,0,0,21,7.43115562979994,33.3898616749909
"17856",17856,2018-08-18,3589,5710,17,12,1,0,27,1.10365972059545,32.5549778783709
"17857",17857,2018-08-18,2271,7049,15,6,3,3,17,6.48835535671986,32.5161148966725
"17858",17858,2018-08-18,131,4706,14,6,1,4,12,4.05681473837148,75.8976020142466
"17859",17859,2018-08-18,629,3077,17,5,0,0,9,7.76982673782705,51.2435082818747
"17860",17860,2018-08-18,3643,3470,14,6,0,0,28,1.69722029630389,28.5988071062286
"17861",17861,2018-08-18,2555,4160,11,3,2,3,7,0.5965554216759,198.995286153808
"17862",17862,2018-08-18,3577,3837,21,7,0,0,25,1.37150963890775,28.2399010989157
"17863",17863,2018-08-18,3827,4454,15,8,0,0,23,9.53775870786606,58.9586795032296
"17864",17864,2018-08-18,4645,3629,18,7,0,0,17,4.79401151145813,65.8078099801502
"17865",17865,2018-08-18,486,4167,16,8,0,1,29,1.17467186272774,21.6007833910692
"17866",17866,2018-08-18,2881,4903,17,6,1,0,34,1.53283458772965,28.6482920429503
"17867",17867,2018-08-18,2989,2886,11,4,1,0,8,1.35558856006726,51.8501706486105
"17868",17868,2018-08-18,3093,2894,20,4,0,2,8,2.93685291031559,61.0533172128813
"17869",17869,2018-08-18,3471,3050,14,6,0,0,20,1.50297709266683,23.6647664464258
"17870",17870,2018-08-18,4926,5209,12,10,1,1,20,4.08679413810677,62.2677498550071
"17871",17871,2018-08-18,3612,4231,16,6,0,0,17,13.8063702125663,78.7247354576126
"17872",17872,2018-08-18,4362,3510,12,4,1,0,12,5.1037303108921,44.6289822117476
"17873",17873,2018-08-18,1,4157,18,7,0,2,13,8.06914086694177,71.2619888815294
"17874",17874,2018-08-18,4807,7148,18,23,0,1,26,1.47718009176722,33.1088255107619
"17875",17875,2018-08-18,1443,5394,20,9,0,0,49,1.43589429861967,34.6048391154485
"17876",17876,2018-08-18,2382,3481,19,8,0,0,16,1.30842993305927,19.6099840957931
"17877",17877,2018-08-18,653,4259,16,6,0,2,23,7.08698538752428,74.7706979281059
"17878",17878,2018-08-18,616,2858,20,4,0,0,10,5.58402910624459,46.0475976299131
"17879",17879,2018-08-18,4773,5887,13,9,2,0,21,3.873905213862,41.6536350574268
"17880",17880,2018-08-18,4209,4514,14,6,1,1,18,5.14439900318712,28.1635003162178
"17881",17881,2018-08-18,1362,3598,21,7,0,0,21,0.979259300052035,22.9748818208398
"17882",17882,2018-08-18,11,3194,17,4,0,0,22,4.44486616654396,40.032475673797
"17883",17883,2018-08-18,4208,2828,12,5,0,3,11,0.783007714206688,63.6314430475429
"17884",17884,2018-08-18,3218,2599,15,4,0,0,19,0.988732150900485,19.9303932183703
"17885",17885,2018-08-18,1437,3106,18,6,0,0,14,3.06010972671236,83.4075924828452
"17886",17886,2018-08-18,1606,4504,21,8,0,1,15,9.04010737095511,68.1734097264699
"17887",17887,2018-08-18,1222,3627,10,3,1,3,15,1.77358418394618,112.735471833939
"17888",17888,2018-08-18,1908,5224,17,10,0,1,17,13.2391179342476,53.7729310018198
"17889",17889,2018-08-18,4605,3410,16,6,0,1,15,4.59572459244209,34.2177868479256
"17890",17890,2018-08-18,106,4283,12,5,2,0,11,1.33203080377395,118.937729408082
"17891",17891,2018-08-18,281,2689,15,4,0,1,12,3.38978275029081,19.7354189781409
"17892",17892,2018-08-18,23,7278,19,15,0,1,35,13.7831337113785,102.049368511685
"17893",17893,2018-08-18,2867,4809,13,8,1,4,12,1.59349561017942,91.956115710349
"17894",17894,2018-08-18,3170,4841,12,2,3,0,15,0.914332633216143,59.0628632364368
"17895",17895,2018-08-18,3255,7334,18,6,4,1,16,2.33784249694563,38.428837566432
"17896",17896,2018-08-18,2486,4140,16,7,0,0,23,7.89541238695923,65.7705028293665
"17897",17897,2018-08-18,637,5785,17,11,0,0,51,1.84814093262687,32.4411490553158
"17898",17898,2018-08-18,1160,3825,16,4,0,2,24,6.24793193037578,40.5242428893219
"17899",17899,2018-08-18,5,5455,21,9,0,0,50,1.04775495362153,21.3569426405628
"17900",17900,2018-08-18,690,10218,11,25,1,14,15,1.18365565113582,145.223338312347
"17901",17901,2018-08-18,199,3830,15,5,0,2,13,10.2950179134946,57.3559502127042
"17902",17902,2018-08-18,2383,4483,14,5,2,0,14,0.827870873894099,182.318913935923
"17903",17903,2018-08-19,554,4337,15,9,0,0,17,9.37259827057967,69.9490512559365
"17904",17904,2018-08-19,664,3492,19,7,0,0,13,4.92259776246514,51.0686254208717
"17905",17905,2018-08-19,2684,5317,16,7,1,1,20,9.17024833271516,53.2727536432321
"17906",17906,2018-08-19,1288,3923,18,9,0,0,21,1.72805595549558,25.5105485403481
"17907",17907,2018-08-19,577,5136,20,11,0,0,15,11.8586956185225,53.2594935795505
"17908",17908,2018-08-19,2483,2726,16,4,0,0,15,3.76295287022673,25.9248999752091
"17909",17909,2018-08-19,3829,2386,11,6,0,0,10,1.36249081342122,111.294991093107
"17910",17910,2018-08-19,1502,5405,19,14,0,1,26,1.55291215554748,30.9807660563861
"17911",17911,2018-08-19,4224,3953,14,10,0,1,19,1.02500698649943,40.5180576382659
"17912",17912,2018-08-19,4845,3763,15,7,0,1,20,4.12664113639441,36.6448307122869
"17913",17913,2018-08-19,3766,4192,18,6,0,0,20,10.9248423091655,75.5147127010249
"17914",17914,2018-08-19,1411,3793,12,9,0,3,9,3.43399700247698,77.3795297388826
"17915",17915,2018-08-19,4186,12778,17,6,9,1,20,5.2842534229116,44.9799680251328
"17916",17916,2018-08-19,532,7854,10,9,4,2,16,3.54468083079411,101.502930026343
"17917",17917,2018-08-19,3185,3451,16,7,0,0,23,1.01231567311068,18.4041935959927
"17918",17918,2018-08-19,1684,3811,21,5,0,1,28,1.61121957545613,31.6088491365143
"17919",17919,2018-08-19,2319,4801,17,10,0,0,26,6.51154017395404,43.7971411026792
"17920",17920,2018-08-19,26,4115,9,6,1,1,23,1.15176343140282,137.022436082173
"17921",17921,2018-08-19,4832,5637,17,3,3,1,15,2.36581387680076,42.3398747381603
"17922",17922,2018-08-19,4534,5257,12,5,3,1,7,1.06740838615173,115.577934188196
"17923",17923,2018-08-19,2111,4570,15,6,1,3,13,3.70049872497176,36.2043366984002
"17924",17924,2018-08-19,902,5346,16,14,0,0,21,6.96005349095604,71.3148819046711
"17925",17925,2018-08-19,4553,3884,15,8,0,3,15,1.83622043708507,67.1230207653948
"17926",17926,2018-08-19,106,6623,12,10,3,1,15,0.72981613059855,132.516407196156
"17927",17927,2018-08-19,4202,3772,10,5,1,2,16,0.71951180901058,137.46638091739
"17928",17928,2018-08-19,4675,2903,15,6,0,0,12,3.53279302936879,31.4180897663482
"17929",17929,2018-08-19,54,5185,17,6,1,0,18,12.346921211745,55.1405480710233
"17930",17930,2018-08-19,3370,4662,16,12,0,1,24,0.623665954342491,34.3298624165359
"17931",17931,2018-08-19,2889,6722,13,5,4,2,12,0.723156526861259,134.039821125405
"17932",17932,2018-08-19,2827,5798,12,5,1,10,17,3.47731792575742,89.6178673206342
"17933",17933,2018-08-19,3122,4739,19,4,0,1,51,2.38900591724903,16.000312156962
"17934",17934,2018-08-19,1381,6199,13,3,3,4,18,2.4888800331259,169.813110973554
"17935",17935,2018-08-19,1513,7519,22,20,1,0,12,8.19132436386865,57.7920318333332
"17936",17936,2018-08-19,4379,2411,10,3,0,2,14,2.10975766234284,142.127648825984
"17937",17937,2018-08-19,2097,4863,14,14,0,1,15,4.12827991054218,52.6796524416066
"17938",17938,2018-08-19,4728,3408,16,7,0,0,18,3.07522322937648,36.9682856108965
"17939",17939,2018-08-19,427,4079,16,5,0,2,30,3.7886765847803,28.4845494907704
"17940",17940,2018-08-19,776,3154,13,7,0,1,11,3.54116618624647,97.0124438421993
"17941",17941,2018-08-19,2693,5087,12,10,2,0,8,0.868387974101995,65.2365224198245
"17942",17942,2018-08-19,618,4619,18,10,0,0,17,8.69445792673236,92.4182496567573
"17943",17943,2018-08-19,4865,4941,19,9,0,0,24,9.91243796129988,38.1379385975932
"17944",17944,2018-08-19,3079,4779,25,3,0,0,57,0.78995861111163,24.1016540775965
"17945",17945,2018-08-19,2656,4671,12,7,2,0,12,0.707857180745876,185.028238566213
"17946",17946,2018-08-19,4664,2828,15,5,0,1,11,3.27728324645209,32.1284456278759
"17947",17947,2018-08-19,1781,3490,17,3,0,0,38,1.39793645484642,17.5280229549066
"17948",17948,2018-08-19,933,3753,13,9,0,3,13,0.526016134791817,154.514678563901
"17949",17949,2018-08-19,2424,4036,16,6,1,1,14,1.35683374642746,30.4639871288946
"17950",17950,2018-08-19,4132,4158,17,8,0,0,27,3.58133659501393,40.9150982707844
"17951",17951,2018-08-19,1075,4171,17,8,0,0,17,8.71236168269139,54.7996552016413
"17952",17952,2018-08-19,3264,2792,21,5,0,0,12,1.42497496963911,17.8495106659576
"17953",17953,2018-08-19,3161,3241,14,4,1,0,9,2.90578948454645,64.9907498348981
"17954",17954,2018-08-19,1198,4059,15,5,1,1,14,4.0862253866194,45.2765337956604
"17955",17955,2018-08-19,3488,4024,15,8,0,0,22,5.74145427453611,56.8395072291208
"17956",17956,2018-08-19,4007,5561,13,12,1,2,18,2.11342249316923,155.181782151539
"17957",17957,2018-08-19,1717,5098,19,13,0,0,10,10.4795648043421,74.6972129639184
"17958",17958,2018-08-19,4328,3383,15,4,1,0,8,4.33211211048771,41.1061451858191
"17959",17959,2018-08-19,902,4021,13,11,0,0,12,5.70538238829747,100.945737098234
"17960",17960,2018-08-19,3918,6710,20,16,1,1,21,2.60271672092253,46.7207390228985
"17961",17961,2018-08-19,4493,6013,11,12,2,2,11,1.13459047345061,112.793534385121
"17962",17962,2018-08-19,1403,5355,12,12,1,3,12,1.54762112861787,119.722145273776
"17963",17963,2018-08-19,2124,4052,18,7,0,1,28,1.52245480630711,20.0266106508026
"17964",17964,2018-08-19,3505,2287,15,3,0,0,16,1.37435592290358,35.4154784395926
"17965",17965,2018-08-19,4159,3786,19,7,0,0,26,1.36292041500967,20.905589121424
"17966",17966,2018-08-19,232,3373,12,3,1,0,22,0.729835490908238,166.346504138445
"17967",17967,2018-08-19,2749,5714,19,14,1,0,16,1.64247627742099,37.7043829205416
"17968",17968,2018-08-19,575,4319,14,4,1,4,18,1.19485222914859,94.5175116200088
"17969",17969,2018-08-19,2099,4911,19,11,0,1,27,2.11495507254476,44.8226700758349
"17970",17970,2018-08-19,4620,3937,12,4,2,1,5,0.866604034989489,159.80638143705
"17971",17971,2018-08-19,1447,4651,22,11,0,0,19,4.01309878317058,38.8614602486835
"17972",17972,2018-08-19,575,3505,16,5,1,0,12,1.04812740996245,126.024769188922
"17973",17973,2018-08-19,2019,4147,17,10,0,0,14,5.97100005351808,64.9650852294655
"17974",17974,2018-08-19,2385,4983,18,11,0,1,27,3.33310259904945,69.0562959328178
"17975",17975,2018-08-19,3727,3134,17,2,0,3,17,4.34319480490988,64.6776941032952
"17976",17976,2018-08-19,1044,4383,18,11,0,0,21,2.32734339075501,25.0382259769809
"17977",17977,2018-08-19,1598,3735,16,4,1,0,11,5.84788969380996,47.2383311634403
"17978",17978,2018-08-19,4288,6923,19,22,0,1,24,1.73045568436442,33.4368773600531
"17979",17979,2018-08-19,3778,4752,17,10,0,3,13,6.52012989839807,92.6703265940522
"17980",17980,2018-08-19,4341,4912,12,9,2,0,6,2.12168767167631,208.091119057811
"17981",17981,2018-08-19,2723,4675,15,7,1,2,11,5.75454585970005,40.66255995034
"17982",17982,2018-08-19,949,3619,15,4,1,1,12,2.69482808006944,25.0026219652064
"17983",17983,2018-08-19,3119,3620,20,3,0,1,35,0.704395392723593,21.0953421713159
"17984",17984,2018-08-19,534,3440,11,4,1,1,11,3.39672044587541,78.0760850463036
"17985",17985,2018-08-19,4092,4533,13,9,1,1,14,1.83031952500714,87.0461461239025
"17986",17986,2018-08-19,3402,5801,17,14,0,0,41,1.01135983258115,22.9338498064838
"17987",17987,2018-08-19,1143,4354,21,5,0,1,24,9.03784784613554,67.137339754666
"17988",17988,2018-08-19,656,4109,18,7,0,1,27,2.59478253835397,29.9145834180387
"17989",17989,2018-08-19,4629,4928,11,2,2,6,7,4.28049571306868,124.700766288234
"17990",17990,2018-08-19,1203,3419,16,6,0,0,14,7.1940935112891,90.2184232453172
"17991",17991,2018-08-19,1258,4404,17,3,1,2,17,7.03658045627495,44.5204446185641
"17992",17992,2018-08-19,4352,5959,11,9,1,10,7,2.58995585785741,113.63167635574
"17993",17993,2018-08-19,3016,6158,16,16,0,0,12,15.584646283861,61.5597810123122
"17994",17994,2018-08-19,2107,3928,15,3,1,1,12,7.78094360913786,31.6836603369414
"17995",17995,2018-08-19,731,4334,18,9,0,0,20,6.34254679279239,51.5735638541895
"17996",17996,2018-08-19,2677,4033,12,7,1,2,11,0.828291585330266,121.755116218938
"17997",17997,2018-08-19,991,3074,9,10,0,0,7,2.73626657634149,105.574260819461
"17998",17998,2018-08-19,4712,3982,13,4,1,1,20,3.31786922381023,33.7661310226833
"17999",17999,2018-08-19,4543,4555,14,11,0,0,31,1.04684817695446,17.0053601922315
"18000",18000,2018-08-19,691,2997,12,4,1,0,9,1.47334462784222,87.761022363243
"18001",18001,2018-08-19,3643,3133,19,7,0,0,14,0.833268099676856,25.8805370051435
"18002",18002,2018-08-19,1551,3404,23,4,0,0,25,2.04228200387516,29.5991844087076
"18003",18003,2018-08-19,4013,5450,16,10,1,2,11,7.00132659437211,29.0803052445654
"18004",18004,2018-08-19,2013,7165,21,16,0,2,14,18.1469061612191,105.010661924635
"18005",18005,2018-08-19,2853,6050,11,8,2,5,9,4.49992434642271,144.036868603117
"18006",18006,2018-08-19,1084,4906,17,14,0,0,14,5.56301146192091,36.3786222114752
"18007",18007,2018-08-19,4138,2970,13,6,0,0,17,2.70468084594234,35.8207744729361
"18008",18008,2018-08-19,2789,3716,12,12,0,1,8,1.16421434782634,172.246277553059
"18009",18009,2018-08-19,2057,6329,10,5,3,6,11,0.785957658474724,179.177190595277
"18010",18010,2018-08-19,3808,4418,19,8,0,0,35,1.17662361211574,26.2301215935798
"18011",18011,2018-08-19,4087,3467,14,9,0,0,15,2.17214978247029,103.29243296258
"18012",18012,2018-08-19,2470,4058,11,12,0,3,8,1.07921994527657,185.233435739951
"18013",18013,2018-08-19,4902,3787,15,5,1,1,10,3.3674251724258,29.3204817239434
"18014",18014,2018-08-19,258,4200,21,9,0,1,13,5.00033444118858,70.8019748869263
"18015",18015,2018-08-19,1805,3081,16,5,0,0,22,1.80867030648149,23.3923298680944
"18016",18016,2018-08-19,2850,3759,17,6,0,0,31,1.58654554572927,23.4969033481535
"18017",18017,2018-08-19,3776,4149,16,7,0,0,36,1.49100899921499,33.2445707443261
"18018",18018,2018-08-19,4296,3891,15,6,1,0,10,4.41253120315195,54.7839595348377
"18019",18019,2018-08-19,4798,3014,19,5,0,0,14,3.64277535221161,42.6354596289499
"18020",18020,2018-08-19,3418,4338,11,10,1,0,12,1.88312960477633,99.2232124188715
"18021",18021,2018-08-19,624,3704,20,8,0,1,14,2.03974687236555,20.4612043515951
"18022",18022,2018-08-19,3263,4450,13,7,1,2,12,3.9960094497885,30.6988207048777
"18023",18023,2018-08-19,3736,8291,11,10,3,10,12,1.41449347827455,183.879873723894
"18024",18024,2018-08-19,2042,5998,19,10,1,0,38,1.48492386397926,33.6952054425908
"18025",18025,2018-08-19,4347,5322,19,7,1,0,35,2.22098352225749,58.5694762629858
"18026",18026,2018-08-19,1048,4892,11,9,1,4,12,1.42103849607009,95.15149477729
"18027",18027,2018-08-19,343,3244,14,5,0,0,27,1.93986910087699,31.8809584242232
"18028",18028,2018-08-19,3525,4778,17,9,0,1,20,9.28187077301791,55.3108353867796
"18029",18029,2018-08-19,3829,4872,12,12,0,4,17,2.21527454889226,116.742061587468
"18030",18030,2018-08-19,447,5228,14,7,0,11,11,3.77712764891506,161.158276967838
"18031",18031,2018-08-19,430,3902,16,4,0,1,17,12.5245043301841,80.9489537057425
"18032",18032,2018-08-19,1531,3434,14,5,0,0,16,9.34033340817704,80.9840542359127
"18033",18033,2018-08-19,1878,3846,20,5,0,2,27,0.957252116544604,27.7380753031132
"18034",18034,2018-08-19,1628,3355,19,3,0,1,17,7.54710649811163,53.4194342760041
"18035",18035,2018-08-19,994,5044,12,15,1,0,7,0.941915943941906,135.839128140675
"18036",18036,2018-08-19,1027,2146,13,5,0,0,6,1.95562976185693,108.406301060906
"18037",18037,2018-08-19,216,3799,11,6,1,1,13,1.98836414259862,109.091057523774
"18038",18038,2018-08-19,4068,6146,14,8,3,1,8,2.45895718780971,144.571657658908
"18039",18039,2018-08-19,2736,3758,19,6,0,1,22,3.08151140380973,68.5002674233685
"18040",18040,2018-08-19,4195,5517,18,12,1,1,15,2.67388043599424,20.9112482271305
"18041",18041,2018-08-19,447,3177,16,6,0,0,16,3.77498964225691,108.529750607339
"18042",18042,2018-08-19,2059,3666,16,7,0,0,26,1.66328742461591,14.4380532832362
"18043",18043,2018-08-19,334,5451,20,16,0,1,12,4.51268593952993,60.6956835536627
"18044",18044,2018-08-19,2419,3116,10,3,1,1,9,3.66258852800969,110.344335760808
"18045",18045,2018-08-19,3033,6820,11,4,4,3,15,1.19683207050836,91.6778451287113
"18046",18046,2018-08-19,3093,4346,17,4,1,1,17,6.45950255998835,62.2416886878255
"18047",18047,2018-08-19,1617,5262,12,8,2,2,9,2.11855374745613,140.791800114632
"18048",18048,2018-08-19,4274,5705,14,10,2,2,9,1.55266110403954,155.412549814658
"18049",18049,2018-08-19,3606,4107,19,6,0,0,19,10.0660213160055,82.6284092559621
"18050",18050,2018-08-19,1772,4622,16,5,2,0,8,4.21526801987556,32.6873240644604
"18051",18051,2018-08-19,365,3987,14,4,1,1,18,3.87307439311223,26.1619222129503
"18052",18052,2018-08-19,95,11027,12,1,9,2,15,0.765975629029017,84.1887980931446
"18053",18053,2018-08-19,4752,5760,10,5,3,3,11,1.10497623510359,99.2843906132824
"18054",18054,2018-08-19,4559,6398,21,16,0,1,36,1.48119988094238,39.9764372238733
"18055",18055,2018-08-19,4574,5478,13,5,1,11,11,0.777625438655889,164.045425940806
"18056",18056,2018-08-19,4668,4356,12,6,1,0,20,5.55594718350145,39.3610647367006
"18057",18057,2018-08-19,2785,5965,16,9,1,1,17,13.1459144350031,34.9527974763341
"18058",18058,2018-08-19,1685,3352,20,6,0,0,14,4.52239260151544,79.6129619539392
"18059",18059,2018-08-19,4953,4917,13,6,2,1,16,0.668464945785311,130.75287833668
"18060",18060,2018-08-19,2845,5277,16,11,0,0,43,1.2731814217254,23.0622550091218
"18061",18061,2018-08-19,3125,3841,14,5,1,3,7,1.90652337407348,49.8291967624985
"18062",18062,2018-08-19,1126,4223,11,8,1,3,7,1.23334181466101,114.951533175427
"18063",18063,2018-08-20,992,4202,17,9,0,0,28,1.51749722491687,21.4928905863203
"18064",18064,2018-08-20,2521,3225,15,3,0,1,20,6.74950564984978,37.6516269935529
"18065",18065,2018-08-20,225,6547,20,19,0,0,12,11.4670922302794,105.345721657587
"18066",18066,2018-08-20,393,4092,14,6,0,1,38,0.917238234969394,33.5361913067124
"18067",18067,2018-08-20,836,4903,18,10,0,0,37,1.52635783731907,21.6303929707615
"18068",18068,2018-08-20,1891,3348,13,10,0,0,12,0.981644530119414,80.3723403148901
"18069",18069,2018-08-20,4578,4512,13,12,0,0,26,1.62203117209616,27.6832881503115
"18070",18070,2018-08-20,3424,6013,11,11,2,1,19,1.12678876319986,327.6114924769
"18071",18071,2018-08-20,4576,5752,13,16,1,2,8,1.01987860482041,133.008371079562
"18072",18072,2018-08-20,278,4119,14,9,1,0,8,2.18528033044559,162.748810950435
"18073",18073,2018-08-20,1779,3859,18,4,1,0,18,2.58585775834451,41.1961079206577
"18074",18074,2018-08-20,148,2063,16,3,0,0,12,0.631902691622698,28.4344048582883
"18075",18075,2018-08-20,609,3531,12,3,1,2,17,0.811073038340363,85.1263209769573
"18076",18076,2018-08-20,3338,3501,16,6,0,0,27,1.51471119359341,20.8399255984843
"18077",18077,2018-08-20,4663,5945,15,11,1,6,12,1.95489772631991,140.661099307984
"18078",18078,2018-08-20,2133,3415,15,6,0,0,18,5.65458100411775,61.6155611881236
"18079",18079,2018-08-20,918,3220,22,3,0,0,28,1.19998338983998,26.3758073720703
"18080",18080,2018-08-20,189,3935,17,9,0,0,23,1.34680309714367,27.9704049415108
"18081",18081,2018-08-20,2412,5639,22,10,1,1,24,1.39075647213619,22.6978667385047
"18082",18082,2018-08-20,1895,4755,16,7,0,0,44,3.55407512294257,23.5197346711904
"18083",18083,2018-08-20,3701,4777,18,11,0,0,32,0.773366901287341,20.461259277265
"18084",18084,2018-08-20,216,7678,11,22,2,0,12,1.27833144383471,179.638503484076
"18085",18085,2018-08-20,1498,4136,18,8,0,1,17,5.8604939877199,59.7559968384977
"18086",18086,2018-08-20,3714,2461,12,7,0,0,7,1.11279056318921,127.919461154973
"18087",18087,2018-08-20,1873,2668,15,6,0,0,11,1.68078687345561,39.3949421370006
"18088",18088,2018-08-20,3913,5380,23,11,0,2,17,7.79936685871659,55.4452481524158
"18089",18089,2018-08-20,1577,3647,14,5,1,0,17,0.974076882330098,33.8525698305948
"18090",18090,2018-08-20,3042,1805,14,2,0,0,7,3.54510338433086,31.9968160202742
"18091",18091,2018-08-20,3227,3849,17,3,1,2,10,4.99170947980038,57.81307426572
"18092",18092,2018-08-20,1521,4982,11,3,3,0,14,1.32215634500283,109.751197422174
