"","CustomerID","CustomerType","Registrationdate","Sex","Age","fallbonus","Income"
"1826",1826,4,2018-03-25,0,18,0,3
"1827",1827,2,2018-01-31,1,29,0,2
"1828",1828,1,2017-11-03,1,49,0,3
"1829",1829,4,2018-03-02,0,14,0,1
"1830",1830,4,2017-05-30,0,32,0,2
"1831",1831,2,2018-01-05,0,32,0,2
"1832",1832,4,2018-03-03,1,79,1,3
"1833",1833,1,2018-04-04,0,19,0,1
"1834",1834,1,2018-04-29,1,33,1,3
"1835",1835,4,2017-12-05,0,79,1,2
"1836",1836,1,2018-04-16,0,15,0,3
"1837",1837,4,2017-07-03,0,37,0,3
"1838",1838,3,2017-02-12,1,33,0,3
"1839",1839,1,2016-10-05,1,9,0,3
"1840",1840,1,2018-01-18,1,24,0,2
"1841",1841,1,2016-09-30,1,29,0,1
"1842",1842,4,2017-08-29,0,19,0,3
"1843",1843,1,2018-04-13,0,22,0,2
"1844",1844,4,2016-10-20,1,26,0,3
"1845",1845,2,2018-03-30,0,10,0,1
"1846",1846,4,2016-09-12,0,26,1,3
"1847",1847,1,2016-10-26,0,24,0,3
"1848",1848,2,2017-02-05,0,7,0,3
"1849",1849,1,2018-01-06,0,27,0,3
"1850",1850,4,2017-01-19,0,14,0,1
"1851",1851,3,2016-08-22,0,11,1,1
"1852",1852,2,2017-09-12,0,11,0,2
"1853",1853,4,2016-11-27,1,35,0,3
"1854",1854,1,2018-04-15,1,37,0,1
"1855",1855,1,2018-04-04,1,27,0,3
"1856",1856,2,2018-02-18,0,33,0,3
"1857",1857,2,2017-12-30,0,29,0,1
"1858",1858,1,2018-01-18,0,12,0,3
"1859",1859,3,2018-03-29,0,12,0,1
"1860",1860,1,2018-03-28,0,26,0,1
"1861",1861,4,2018-01-21,0,32,0,1
"1862",1862,3,2016-11-14,0,35,1,1
"1863",1863,1,2017-09-21,0,23,0,2
"1864",1864,3,2017-04-17,1,10,0,1
"1865",1865,1,2017-02-05,0,29,0,2
"1866",1866,1,2018-01-17,0,28,0,2
"1867",1867,1,2016-09-25,0,28,0,3
"1868",1868,2,2018-04-11,0,9,0,3
"1869",1869,3,2018-01-22,1,23,0,1
"1870",1870,2,2018-02-22,0,42,0,2
"1871",1871,2,2018-04-05,1,23,1,2
"1872",1872,2,2016-11-26,1,24,0,3
"1873",1873,4,2018-03-16,0,25,0,2
"1874",1874,4,2018-04-17,0,16,1,3
"1875",1875,2,2016-12-23,0,48,0,3
"1876",1876,2,2016-10-07,0,65,1,2
"1877",1877,3,2016-12-19,1,33,0,3
"1878",1878,4,2018-02-22,0,42,0,3
"1879",1879,3,2016-10-07,0,37,0,2
"1880",1880,2,2018-03-02,1,41,0,2
"1881",1881,3,2016-09-17,0,25,0,1
"1882",1882,1,2018-03-08,1,32,0,1
"1883",1883,2,2017-01-11,0,8,0,3
"1884",1884,1,2016-07-31,1,77,1,3
"1885",1885,4,2018-02-14,0,48,1,1
"1886",1886,3,2018-01-01,1,28,0,2
"1887",1887,2,2018-02-23,0,27,1,2
"1888",1888,2,2016-12-26,0,31,0,2
"1889",1889,3,2018-03-19,1,56,0,3
"1890",1890,3,2018-02-18,1,21,0,3
"1891",1891,3,2018-04-08,0,17,0,2
"1892",1892,3,2018-04-13,1,33,0,2
"1893",1893,4,2018-04-04,0,35,1,3
"1894",1894,4,2016-07-06,1,6,0,2
"1895",1895,4,2016-07-23,0,44,0,3
"1896",1896,1,2018-03-02,0,32,0,2
"1897",1897,2,2018-03-21,1,20,1,3
"1898",1898,4,2018-01-20,0,10,1,2
"1899",1899,2,2018-04-19,1,16,0,3
"1900",1900,1,2017-06-27,0,28,0,3
"1901",1901,2,2018-02-25,1,26,0,2
"1902",1902,1,2016-11-20,0,24,1,3
"1903",1903,1,2018-04-04,0,48,1,1
"1904",1904,4,2016-11-27,1,27,1,3
"1905",1905,4,2017-02-04,1,11,0,1
"1906",1906,4,2016-07-06,0,13,0,3
"1907",1907,4,2018-02-14,0,66,0,3
"1908",1908,1,2017-08-15,1,35,0,2
"1909",1909,1,2018-03-30,1,21,0,1
"1910",1910,3,2017-09-13,0,31,0,2
"1911",1911,3,2017-09-03,1,45,0,3
"1912",1912,1,2016-10-17,1,31,0,1
"1913",1913,3,2016-12-02,1,24,0,3
"1914",1914,4,2018-04-06,0,31,0,3
"1915",1915,1,2018-03-17,0,6,0,3
"1916",1916,3,2017-04-19,1,33,0,3
"1917",1917,4,2016-11-11,0,16,0,1
"1918",1918,2,2018-02-05,0,29,1,2
"1919",1919,2,2018-02-24,1,27,0,1
"1920",1920,2,2018-04-26,1,24,1,3
"1921",1921,3,2016-11-11,0,32,0,1
"1922",1922,1,2018-04-16,0,47,0,3
"1923",1923,3,2018-03-08,0,10,0,3
"1924",1924,4,2018-02-03,1,30,1,3
"1925",1925,1,2018-04-12,0,12,0,2
"1926",1926,2,2018-03-23,1,31,0,3
"1927",1927,1,2018-02-01,0,34,0,2
"1928",1928,3,2016-10-17,0,31,0,2
"1929",1929,2,2016-12-05,0,35,0,2
"1930",1930,1,2017-08-29,0,61,0,2
"1931",1931,3,2018-03-27,0,35,0,3
"1932",1932,2,2018-04-14,1,8,0,3
"1933",1933,3,2018-01-11,0,20,0,3
"1934",1934,3,2017-09-09,1,13,0,2
"1935",1935,4,2018-03-13,0,27,1,3
"1936",1936,1,2016-07-02,1,29,0,2
"1937",1937,3,2018-02-24,0,24,0,1
"1938",1938,1,2016-08-25,0,48,1,2
"1939",1939,3,2016-12-18,0,21,1,2
"1940",1940,2,2018-02-27,1,8,0,3
"1941",1941,1,2018-03-12,0,22,1,2
"1942",1942,3,2018-04-16,0,17,1,3
"1943",1943,4,2018-02-16,0,27,0,2
"1944",1944,1,2016-12-12,1,30,0,1
"1945",1945,1,2017-04-10,1,26,0,3
"1946",1946,1,2016-07-11,0,7,0,1
"1947",1947,2,2018-03-31,0,25,0,3
"1948",1948,3,2016-07-11,0,7,0,3
"1949",1949,2,2018-01-25,0,26,1,2
"1950",1950,1,2018-04-30,1,46,0,1
"1951",1951,1,2016-08-22,1,25,0,1
"1952",1952,4,2016-12-13,0,32,0,3
"1953",1953,2,2016-11-21,0,12,0,1
"1954",1954,1,2018-03-17,0,49,0,2
"1955",1955,2,2018-04-10,0,18,0,1
"1956",1956,2,2017-04-30,0,31,0,2
"1957",1957,1,2018-03-07,1,30,0,2
"1958",1958,1,2018-01-17,0,32,0,2
"1959",1959,2,2016-12-26,0,31,0,1
"1960",1960,2,2018-02-10,0,47,0,3
"1961",1961,4,2016-09-20,0,21,0,1
"1962",1962,4,2017-07-22,1,28,0,3
"1963",1963,1,2016-12-10,1,9,0,1
"1964",1964,4,2016-07-13,0,31,0,1
"1965",1965,2,2018-03-08,1,14,0,1
"1966",1966,1,2016-07-27,0,33,1,3
"1967",1967,1,2018-03-26,0,7,0,1
"1968",1968,1,2017-10-29,0,24,0,1
"1969",1969,2,2018-02-08,0,20,0,1
"1970",1970,1,2017-01-21,1,29,0,1
"1971",1971,2,2018-04-19,0,23,1,1
"1972",1972,4,2018-04-11,1,31,0,2
"1973",1973,4,2016-10-15,1,30,1,1
"1974",1974,2,2018-02-04,0,13,1,2
"1975",1975,1,2017-03-01,0,17,1,2
"1976",1976,1,2018-04-01,0,34,1,3
"1977",1977,1,2018-01-22,1,16,1,2
"1978",1978,3,2016-09-02,0,21,0,3
"1979",1979,1,2018-04-24,0,19,0,3
"1980",1980,4,2016-10-03,0,37,0,2
"1981",1981,3,2016-09-05,1,32,0,2
"1982",1982,4,2016-07-29,0,17,0,3
"1983",1983,4,2016-07-16,1,19,0,3
"1984",1984,3,2018-04-28,1,32,0,1
"1985",1985,1,2017-01-25,0,22,0,2
"1986",1986,1,2016-07-11,0,14,0,3
"1987",1987,2,2018-01-21,0,27,0,1
"1988",1988,4,2016-11-14,1,8,0,2
"1989",1989,4,2018-02-21,0,31,0,3
"1990",1990,3,2018-04-13,1,33,0,2
"1991",1991,1,2018-04-22,0,6,1,1
"1992",1992,4,2017-08-08,0,31,0,2
"1993",1993,4,2017-08-20,1,43,0,3
"1994",1994,4,2016-12-26,1,25,0,1
"1995",1995,3,2018-04-01,0,33,0,3
"1996",1996,1,2016-08-22,1,30,0,2
"1997",1997,1,2018-03-09,0,30,0,2
"1998",1998,4,2016-11-08,0,25,1,2
"1999",1999,4,2018-02-14,1,18,1,3
"2000",2000,2,2017-06-07,1,8,0,1
"2001",2001,4,2017-01-27,1,23,0,3
"2002",2002,1,2016-11-07,0,32,0,1
"2003",2003,2,2018-01-15,0,25,0,3
"2004",2004,3,2018-01-05,0,19,0,2
"2005",2005,1,2018-02-10,0,35,1,1
"2006",2006,3,2018-03-30,0,38,0,1
"2007",2007,2,2016-09-09,1,37,1,1
"2008",2008,3,2016-10-15,0,26,1,2
"2009",2009,4,2016-07-28,1,31,1,3
"2010",2010,2,2017-05-05,0,33,0,2
"2011",2011,2,2016-07-20,1,8,0,2
"2012",2012,4,2016-08-02,1,24,1,2
"2013",2013,1,2018-03-02,1,28,0,1
"2014",2014,4,2016-12-20,0,38,0,3
"2015",2015,2,2018-03-10,1,25,0,2
"2016",2016,3,2018-03-12,0,26,1,1
"2017",2017,4,2017-06-27,1,37,0,2
"2018",2018,2,2018-01-07,0,46,0,1
"2019",2019,1,2016-09-27,1,35,0,1
"2020",2020,4,2018-02-03,0,31,0,2
"2021",2021,2,2016-12-15,0,26,0,2
"2022",2022,4,2018-01-03,0,34,0,1
"2023",2023,1,2017-01-19,0,9,0,3
"2024",2024,2,2016-12-28,0,8,0,1
"2025",2025,3,2016-11-11,1,21,0,1
"2026",2026,2,2018-02-08,1,14,1,3
"2027",2027,2,2016-12-05,0,22,0,1
"2028",2028,2,2018-02-03,0,32,0,3
"2029",2029,2,2017-02-18,1,34,0,3
"2030",2030,2,2017-08-23,1,58,0,2
"2031",2031,2,2016-07-30,0,23,1,3
"2032",2032,3,2018-04-02,0,79,0,1
"2033",2033,1,2016-08-09,0,25,0,1
"2034",2034,4,2016-08-23,1,20,0,3
"2035",2035,4,2018-04-19,1,10,0,1
"2036",2036,3,2017-06-15,1,16,0,1
"2037",2037,3,2018-02-17,1,45,0,1
"2038",2038,1,2018-01-26,1,21,0,3
"2039",2039,2,2017-05-07,1,13,1,2
"2040",2040,3,2016-09-22,0,13,0,2
"2041",2041,1,2018-04-18,0,25,1,3
"2042",2042,4,2018-03-27,0,14,1,2
"2043",2043,1,2018-04-18,0,26,0,1
"2044",2044,1,2018-02-26,0,25,0,2
"2045",2045,4,2016-09-01,0,27,0,2
"2046",2046,1,2018-02-01,0,6,0,2
"2047",2047,2,2017-06-10,1,36,1,3
"2048",2048,4,2016-11-03,0,44,0,3
"2049",2049,1,2017-10-05,0,18,0,3
"2050",2050,2,2017-04-03,0,30,1,2
"2051",2051,2,2018-04-05,1,16,1,2
"2052",2052,3,2016-12-29,1,13,0,3
"2053",2053,2,2017-11-20,0,32,0,3
"2054",2054,2,2016-12-17,1,9,0,1
"2055",2055,2,2018-01-31,1,9,0,3
"2056",2056,4,2016-07-30,1,16,0,3
"2057",2057,3,2018-04-28,1,30,0,3
"2058",2058,4,2016-10-19,1,27,0,1
"2059",2059,4,2016-07-08,1,18,0,3
"2060",2060,3,2017-10-07,1,29,0,1
"2061",2061,4,2018-04-18,1,9,0,2
"2062",2062,4,2018-04-03,1,9,0,1
"2063",2063,4,2017-10-07,0,28,1,3
"2064",2064,4,2016-12-17,0,41,0,2
"2065",2065,2,2018-04-26,0,26,1,1
"2066",2066,4,2018-02-01,1,32,0,1
"2067",2067,4,2018-04-19,0,13,0,3
"2068",2068,1,2018-01-26,1,50,0,2
"2069",2069,1,2018-04-23,1,13,0,2
"2070",2070,4,2017-08-12,0,12,0,3
"2071",2071,2,2018-02-02,0,31,0,1
"2072",2072,1,2016-12-16,0,8,0,3
"2073",2073,4,2018-03-16,0,30,0,3
"2074",2074,1,2018-04-30,1,35,0,2
"2075",2075,2,2018-03-20,0,14,0,1
"2076",2076,2,2016-11-28,0,32,0,3
"2077",2077,2,2017-01-31,0,35,0,1
"2078",2078,3,2017-06-02,0,12,0,1
"2079",2079,2,2018-01-13,0,8,0,3
"2080",2080,3,2016-10-18,0,12,0,1
"2081",2081,4,2016-07-09,0,27,0,2
"2082",2082,3,2016-11-13,0,29,0,3
"2083",2083,4,2018-02-13,0,32,0,1
"2084",2084,3,2018-02-05,0,8,1,3
"2085",2085,3,2017-02-11,0,8,0,2
"2086",2086,2,2016-07-02,0,12,1,2
"2087",2087,2,2016-11-26,1,30,0,1
"2088",2088,3,2016-09-27,0,22,0,1
"2089",2089,4,2018-03-07,0,44,0,3
"2090",2090,4,2018-01-21,0,43,0,2
"2091",2091,1,2017-07-09,0,25,1,2
"2092",2092,2,2017-10-22,0,27,0,1
"2093",2093,4,2017-04-15,0,25,0,3
"2094",2094,3,2016-11-24,0,21,1,3
"2095",2095,2,2017-07-12,0,34,0,3
"2096",2096,3,2017-10-20,1,28,0,1
"2097",2097,1,2016-12-31,1,75,1,1
"2098",2098,4,2017-11-18,1,29,1,2
"2099",2099,4,2018-01-12,0,11,1,3
"2100",2100,1,2018-01-02,1,26,0,2
"2101",2101,1,2017-01-16,0,39,0,2
"2102",2102,2,2017-02-03,1,25,0,3
"2103",2103,2,2017-01-09,0,56,1,1
"2104",2104,3,2018-04-24,1,68,0,3
"2105",2105,3,2018-03-17,0,27,1,1
"2106",2106,2,2018-03-13,0,23,0,3
"2107",2107,2,2017-12-29,1,14,0,1
"2108",2108,3,2018-02-04,1,46,0,1
"2109",2109,1,2018-01-24,1,33,0,1
"2110",2110,2,2017-12-15,0,33,0,2
"2111",2111,2,2016-08-13,1,29,0,3
"2112",2112,1,2016-10-15,0,7,0,3
"2113",2113,1,2018-01-27,0,28,0,2
"2114",2114,1,2017-05-13,0,28,0,2
"2115",2115,4,2017-04-28,0,17,0,2
"2116",2116,4,2018-01-26,0,36,0,3
"2117",2117,1,2016-09-13,0,7,0,1
"2118",2118,3,2016-09-25,0,9,0,2
"2119",2119,1,2017-03-06,1,20,0,2
"2120",2120,4,2018-02-17,0,11,0,2
"2121",2121,4,2018-04-18,0,34,1,3
"2122",2122,1,2018-01-03,0,70,0,3
"2123",2123,4,2016-08-16,0,30,0,2
"2124",2124,4,2016-07-22,1,67,0,2
"2125",2125,2,2018-01-25,1,9,0,3
"2126",2126,3,2018-02-16,0,22,0,2
"2127",2127,2,2018-01-01,1,49,1,1
"2128",2128,2,2018-03-05,1,16,1,2
"2129",2129,4,2017-04-05,0,24,0,2
"2130",2130,3,2018-01-11,1,14,0,2
"2131",2131,4,2018-01-11,1,33,1,3
"2132",2132,3,2018-01-23,1,27,0,1
"2133",2133,1,2018-02-10,0,34,0,2
"2134",2134,3,2017-10-13,0,16,0,2
"2135",2135,4,2018-03-28,0,63,1,1
"2136",2136,3,2016-07-29,0,33,0,1
"2137",2137,3,2018-01-20,0,41,0,3
"2138",2138,3,2017-04-16,1,39,0,1
"2139",2139,2,2018-01-06,1,17,0,1
"2140",2140,3,2016-08-14,0,22,0,2
"2141",2141,4,2018-04-06,0,31,0,1
"2142",2142,2,2016-10-17,0,29,0,3
"2143",2143,4,2018-03-17,0,31,0,2
"2144",2144,3,2017-08-07,1,15,0,2
"2145",2145,4,2018-04-28,0,49,0,2
"2146",2146,2,2018-01-22,0,30,0,2
"2147",2147,2,2016-08-13,1,10,0,1
"2148",2148,4,2017-06-03,1,27,0,1
"2149",2149,4,2016-10-15,0,15,1,3
"2150",2150,3,2018-02-21,0,28,0,2
"2151",2151,3,2018-03-04,0,55,1,3
"2152",2152,4,2018-01-22,0,17,0,3
"2153",2153,2,2018-04-26,0,30,0,1
"2154",2154,2,2016-11-15,0,41,1,2
"2155",2155,4,2016-11-03,1,48,0,1
"2156",2156,2,2018-02-04,0,22,1,2
"2157",2157,3,2018-03-25,1,35,1,3
"2158",2158,4,2017-12-20,0,20,0,3
"2159",2159,2,2018-01-06,1,11,0,2
"2160",2160,4,2017-05-27,1,11,0,2
"2161",2161,3,2018-02-08,0,37,0,3
"2162",2162,1,2016-07-17,0,42,0,3
"2163",2163,3,2016-09-15,1,33,0,1
"2164",2164,4,2017-05-14,0,27,0,2
"2165",2165,1,2017-03-31,1,31,1,2
"2166",2166,4,2016-09-06,1,48,0,2
"2167",2167,2,2016-07-03,0,30,0,1
"2168",2168,2,2017-11-14,1,15,0,2
"2169",2169,4,2016-08-24,0,42,0,3
"2170",2170,4,2017-08-31,1,44,0,1
"2171",2171,2,2016-10-12,1,41,0,3
"2172",2172,2,2018-03-04,0,20,1,3
"2173",2173,2,2016-12-18,1,17,0,3
"2174",2174,2,2018-01-29,1,43,0,2
"2175",2175,4,2016-08-31,0,33,1,1
"2176",2176,2,2018-04-23,0,24,0,3
"2177",2177,3,2018-03-26,0,31,1,2
"2178",2178,1,2016-09-13,0,10,0,2
"2179",2179,2,2018-02-02,0,25,0,2
"2180",2180,4,2018-04-20,0,19,0,2
"2181",2181,1,2018-03-14,1,28,0,3
"2182",2182,2,2018-04-27,0,17,0,2
"2183",2183,4,2017-10-02,1,15,0,3
"2184",2184,2,2018-03-20,0,32,0,2
"2185",2185,3,2018-02-01,0,32,1,1
"2186",2186,1,2018-03-01,1,35,0,3
"2187",2187,3,2017-10-20,0,10,0,3
"2188",2188,3,2017-08-31,1,17,1,2
"2189",2189,2,2018-02-04,1,44,0,3
"2190",2190,1,2018-04-24,0,30,0,3
"2191",2191,1,2016-10-22,0,22,0,2
"2192",2192,2,2018-03-01,0,13,0,3
"2193",2193,3,2018-01-02,0,27,0,3
"2194",2194,2,2018-01-21,0,59,1,1
"2195",2195,4,2018-02-24,1,24,0,3
"2196",2196,1,2016-12-23,1,11,0,3
"2197",2197,1,2016-08-15,0,37,0,3
"2198",2198,3,2016-07-24,1,21,0,1
"2199",2199,1,2018-03-10,1,33,0,3
"2200",2200,3,2016-11-16,0,18,0,1
"2201",2201,1,2018-01-16,0,27,0,3
"2202",2202,3,2017-01-26,0,29,1,1
"2203",2203,2,2016-08-15,0,16,0,3
"2204",2204,1,2018-02-02,1,33,0,1
"2205",2205,4,2017-11-30,1,31,0,1
"2206",2206,1,2016-08-30,0,39,0,2
"2207",2207,2,2018-03-11,0,39,0,3
"2208",2208,4,2018-04-26,0,31,0,2
"2209",2209,2,2018-01-01,0,61,0,2
"2210",2210,4,2018-01-29,0,10,0,2
"2211",2211,1,2016-09-19,1,70,1,3
"2212",2212,2,2016-11-18,0,16,0,1
"2213",2213,3,2016-09-25,0,14,0,3
"2214",2214,1,2017-08-24,1,21,0,3
"2215",2215,4,2016-08-19,0,14,1,1
"2216",2216,2,2016-10-26,0,22,0,1
"2217",2217,4,2016-11-26,1,42,0,2
"2218",2218,2,2017-07-01,0,41,0,3
"2219",2219,4,2018-03-07,0,34,0,3
"2220",2220,1,2018-04-12,1,37,0,2
"2221",2221,1,2018-03-25,0,33,1,1
"2222",2222,2,2017-05-22,1,34,0,1
"2223",2223,2,2016-11-25,1,29,0,3
"2224",2224,3,2018-04-17,1,36,0,2
"2225",2225,3,2016-09-01,1,20,0,3
"2226",2226,4,2018-01-21,0,40,0,1
"2227",2227,2,2016-09-02,1,31,1,1
"2228",2228,1,2017-03-16,0,13,0,1
"2229",2229,3,2018-03-12,0,27,0,1
"2230",2230,4,2016-09-01,1,18,0,1
"2231",2231,1,2018-01-30,1,28,0,2
"2232",2232,4,2017-02-11,0,46,0,3
"2233",2233,2,2016-07-09,1,33,0,3
"2234",2234,2,2016-12-06,0,24,0,1
"2235",2235,1,2018-03-28,0,9,1,3
"2236",2236,2,2018-03-29,0,53,0,1
"2237",2237,1,2018-02-14,0,6,0,2
"2238",2238,3,2018-01-15,0,31,0,1
"2239",2239,1,2018-02-20,0,7,0,1
"2240",2240,4,2018-04-10,1,14,0,3
"2241",2241,2,2018-02-05,0,28,1,3
"2242",2242,4,2018-03-28,0,37,1,1
"2243",2243,2,2018-03-25,1,30,1,2
"2244",2244,3,2018-04-04,0,11,0,3
"2245",2245,3,2018-03-26,1,19,1,2
"2246",2246,1,2016-10-09,1,6,0,2
"2247",2247,2,2017-07-13,0,12,1,3
"2248",2248,4,2018-04-19,0,14,0,3
"2249",2249,1,2018-04-04,1,34,0,3
"2250",2250,4,2018-02-06,0,13,0,3
"2251",2251,4,2018-01-22,1,12,0,1
"2252",2252,2,2016-10-23,0,16,0,1
"2253",2253,4,2018-04-15,0,20,0,1
"2254",2254,1,2016-10-02,1,16,0,2
"2255",2255,4,2017-10-24,0,22,0,3
"2256",2256,2,2018-04-06,1,11,0,1
"2257",2257,4,2018-03-07,1,38,0,1
"2258",2258,3,2018-01-31,0,45,0,2
"2259",2259,1,2016-07-17,0,21,0,2
"2260",2260,2,2018-04-20,1,25,0,3
"2261",2261,4,2018-02-16,0,14,0,2
"2262",2262,1,2018-03-23,0,13,0,3
"2263",2263,4,2018-01-10,0,30,0,1
"2264",2264,1,2016-07-25,0,25,0,2
"2265",2265,3,2017-02-05,0,23,0,2
"2266",2266,4,2017-07-20,1,27,1,3
"2267",2267,3,2017-09-14,0,46,0,3
"2268",2268,4,2018-01-31,0,33,0,3
"2269",2269,3,2018-01-01,0,29,0,1
"2270",2270,3,2018-04-30,1,35,0,3
"2271",2271,2,2017-01-25,1,9,0,2
"2272",2272,2,2017-10-30,1,36,0,3
"2273",2273,1,2018-02-26,0,25,1,3
"2274",2274,2,2018-02-10,1,17,0,2
"2275",2275,4,2018-01-25,0,24,0,1
"2276",2276,1,2017-12-10,0,19,0,2
"2277",2277,4,2017-02-15,1,15,0,3
"2278",2278,4,2017-07-26,0,33,0,2
"2279",2279,4,2016-10-19,1,27,0,3
"2280",2280,1,2018-01-19,1,30,0,3
"2281",2281,3,2018-03-16,1,33,1,1
"2282",2282,2,2018-04-25,1,35,0,1
"2283",2283,2,2017-12-14,0,32,0,3
"2284",2284,2,2018-03-08,1,30,0,1
"2285",2285,3,2016-09-01,0,28,0,1
"2286",2286,2,2018-03-21,0,9,1,3
"2287",2287,4,2018-01-23,1,34,0,2
"2288",2288,4,2018-01-26,0,32,1,1
"2289",2289,4,2017-06-16,0,38,0,2
"2290",2290,4,2017-01-10,0,14,0,1
"2291",2291,3,2018-03-03,1,35,0,2
"2292",2292,2,2018-04-02,0,26,0,3
"2293",2293,4,2018-01-21,1,16,0,3
"2294",2294,3,2017-01-23,1,66,0,3
"2295",2295,2,2018-04-09,0,28,0,3
"2296",2296,3,2018-04-26,1,28,0,3
"2297",2297,3,2016-08-16,0,30,0,3
"2298",2298,3,2018-04-28,1,32,0,3
"2299",2299,4,2016-10-27,0,27,0,1
"2300",2300,3,2016-07-18,1,7,0,1
"2301",2301,4,2018-04-26,1,34,0,3
"2302",2302,2,2017-03-15,1,29,0,2
"2303",2303,2,2018-01-11,0,43,0,2
"2304",2304,1,2018-02-16,0,13,0,3
"2305",2305,2,2018-01-28,1,30,1,2
"2306",2306,2,2018-01-16,1,14,0,1
"2307",2307,3,2018-02-03,0,26,0,2
"2308",2308,3,2016-08-20,0,28,0,2
"2309",2309,2,2017-10-19,0,35,1,1
"2310",2310,2,2018-02-17,0,29,0,2
"2311",2311,3,2018-02-24,0,8,0,3
"2312",2312,3,2018-01-18,1,13,0,3
"2313",2313,3,2018-01-25,1,18,0,2
"2314",2314,1,2018-03-31,0,33,0,1
"2315",2315,4,2018-04-16,0,58,0,1
"2316",2316,3,2018-03-10,1,13,0,1
"2317",2317,1,2018-01-28,1,11,1,1
"2318",2318,3,2016-09-12,0,32,0,1
"2319",2319,1,2016-12-14,0,38,0,2
"2320",2320,3,2018-02-14,0,71,0,2
"2321",2321,4,2018-01-22,0,23,1,3
"2322",2322,1,2018-02-01,0,14,1,1
"2323",2323,3,2018-01-22,1,32,0,1
"2324",2324,4,2016-09-07,1,27,0,3
"2325",2325,1,2016-12-18,0,35,0,2
"2326",2326,2,2018-01-29,1,32,0,2
"2327",2327,1,2017-09-13,0,9,0,1
"2328",2328,1,2017-03-18,0,35,0,3
"2329",2329,2,2016-08-11,0,32,0,3
"2330",2330,1,2018-01-13,1,27,0,1
"2331",2331,3,2018-01-15,0,39,1,1
"2332",2332,3,2016-10-03,1,12,1,2
"2333",2333,2,2016-12-06,1,30,1,1
"2334",2334,1,2016-10-13,0,31,0,2
"2335",2335,4,2017-04-11,0,23,0,2
"2336",2336,1,2018-04-24,1,33,0,3
"2337",2337,3,2018-01-21,0,11,1,2
"2338",2338,1,2017-07-05,0,34,0,2
"2339",2339,3,2018-03-09,0,25,0,2
"2340",2340,2,2016-12-12,1,19,1,2
"2341",2341,2,2016-10-12,0,27,0,2
"2342",2342,3,2018-01-13,0,33,1,1
"2343",2343,2,2016-07-31,0,20,0,2
"2344",2344,4,2018-01-21,0,25,0,3
"2345",2345,2,2018-02-19,0,49,0,3
"2346",2346,1,2018-03-25,0,31,0,2
"2347",2347,4,2018-04-25,0,38,0,1
"2348",2348,1,2016-12-02,1,16,0,2
"2349",2349,1,2017-01-04,0,17,1,1
"2350",2350,1,2018-02-04,0,35,0,1
"2351",2351,4,2018-04-27,1,32,0,2
"2352",2352,4,2016-12-29,1,29,0,1
"2353",2353,2,2017-11-18,0,13,0,2
"2354",2354,1,2018-03-29,0,32,0,1
"2355",2355,4,2018-03-02,0,26,0,2
"2356",2356,2,2016-10-29,0,33,0,1
"2357",2357,2,2018-03-23,1,20,0,2
"2358",2358,4,2016-07-21,0,27,1,2
"2359",2359,1,2018-01-16,0,44,0,3
"2360",2360,1,2017-11-03,1,7,0,3
"2361",2361,3,2017-01-13,0,15,0,2
"2362",2362,1,2018-03-07,1,33,0,1
"2363",2363,2,2018-03-28,0,10,0,3
"2364",2364,2,2016-11-23,1,30,0,3
"2365",2365,4,2016-10-01,1,10,0,3
"2366",2366,1,2018-01-05,1,11,1,1
"2367",2367,1,2018-02-11,0,32,0,1
"2368",2368,3,2016-11-19,1,9,0,1
"2369",2369,1,2018-03-24,0,10,1,1
"2370",2370,1,2016-11-24,1,29,1,1
"2371",2371,1,2017-06-07,1,22,0,1
"2372",2372,2,2018-04-21,0,8,0,3
"2373",2373,2,2018-04-08,1,29,0,1
"2374",2374,1,2018-03-10,1,14,0,3
"2375",2375,1,2018-02-03,0,13,1,1
"2376",2376,1,2018-04-26,0,14,0,3
"2377",2377,2,2016-07-16,0,35,0,1
"2378",2378,4,2017-11-22,0,27,1,2
"2379",2379,2,2017-09-20,0,63,1,1
"2380",2380,4,2016-10-11,0,33,0,2
"2381",2381,2,2018-04-14,0,20,0,3
"2382",2382,4,2018-02-03,0,11,0,3
"2383",2383,3,2018-04-02,0,31,1,3
"2384",2384,4,2018-01-21,0,35,1,2
"2385",2385,1,2018-01-01,0,11,0,2
"2386",2386,3,2017-02-11,1,8,0,3
"2387",2387,4,2018-02-08,1,23,0,3
"2388",2388,2,2018-04-29,0,30,1,1
"2389",2389,2,2018-01-30,0,13,0,2
"2390",2390,3,2018-01-19,1,33,0,2
"2391",2391,2,2018-01-31,0,18,0,2
"2392",2392,3,2018-01-04,1,26,0,3
"2393",2393,1,2017-07-31,1,26,0,1
"2394",2394,2,2016-11-07,1,31,0,3
"2395",2395,2,2018-03-02,0,35,0,1
"2396",2396,1,2018-02-21,0,14,1,3
"2397",2397,2,2016-10-27,1,27,0,3
"2398",2398,4,2016-12-03,1,24,0,2
"2399",2399,4,2018-04-14,0,20,1,3
"2400",2400,1,2017-12-05,1,38,1,1
"2401",2401,4,2018-01-30,0,27,0,2
"2402",2402,1,2018-01-13,0,42,0,3
"2403",2403,4,2018-01-26,1,23,0,3
"2404",2404,3,2018-01-04,0,19,0,3
"2405",2405,1,2018-01-13,1,22,0,2
"2406",2406,2,2018-03-25,1,17,0,1
